metric,source,value
total_displacement,Simulated,0.10801915867080342
total_displacement,Simulated,0.1805948457223068
total_displacement,Simulated,0.18974156083196222
total_displacement,Simulated,0.11293804261504684
total_displacement,Simulated,0.3327303237574991
total_displacement,Simulated,0.13223853449734208
total_displacement,Simulated,0.04379851749795874
total_displacement,Simulated,0.23128383354916554
total_displacement,Simulated,0.4529083090795055
total_displacement,Simulated,0.20884113007042393
total_displacement,Simulated,0.01188705741109658
total_displacement,Simulated,0.07066934047558371
total_displacement,Simulated,0.11354214696709447
total_displacement,Simulated,0.14400576737292392
total_displacement,Simulated,0.6678079855421803
total_displacement,Simulated,0.16524219227917022
total_displacement,Simulated,0.00036653655375763587
total_displacement,Simulated,0.08822258961557888
total_displacement,Simulated,0.1533355830701057
total_displacement,Simulated,0.07795448455115278
total_displacement,Simulated,0.25574433328789575
total_displacement,Simulated,0.1805774431489117
total_displacement,Simulated,0.8284546670495699
total_displacement,Simulated,0.017487582592475903
total_displacement,Simulated,0.0054647828118156196
total_displacement,Simulated,0.6360080312571416
total_displacement,Simulated,0.004725539403260426
total_displacement,Simulated,0.16248087666678232
total_displacement,Simulated,0.07791751017704228
total_displacement,Simulated,0.5350129627494802
total_displacement,Simulated,0.015259279189969492
total_displacement,Simulated,0.039788705316275035
total_displacement,Simulated,0.005775949561770466
total_displacement,Simulated,0.18406522621434251
total_displacement,Simulated,0.25070276294560595
total_displacement,Simulated,0.169803218810168
total_displacement,Simulated,0.2291686161089223
total_displacement,Simulated,0.11856605446524923
total_displacement,Simulated,0.37968173698515645
total_displacement,Simulated,0.13800565447444954
total_displacement,Simulated,0.12425746856921292
total_displacement,Simulated,0.21255771085803477
total_displacement,Simulated,0.15282524174657888
total_displacement,Simulated,0.1311610769848053
total_displacement,Simulated,0.3336872407541922
total_displacement,Simulated,0.052267915317894986
total_displacement,Simulated,0.13884583612011683
total_displacement,Simulated,0.19761259592959263
total_displacement,Simulated,0.1816631662146746
total_displacement,Simulated,0.2323310167810979
total_displacement,Simulated,0.5180255351736689
total_displacement,Simulated,0.15471601802047522
total_displacement,Simulated,0.10909615966439543
total_displacement,Simulated,0.05481707022120097
total_displacement,Simulated,0.21480618228153553
total_displacement,Simulated,0.12952923760291576
total_displacement,Simulated,0.0767508440364314
total_displacement,Simulated,0.022080351335154673
total_displacement,Simulated,0.3354604838362504
total_displacement,Simulated,0.24826321964344072
total_displacement,Simulated,0.034333301460655274
total_displacement,Simulated,0.011156108070791572
total_displacement,Simulated,0.025338887947813415
total_displacement,Simulated,0.3690321556979603
total_displacement,Simulated,0.12046234684452853
total_displacement,Simulated,0.46322438171331537
total_displacement,Simulated,0.05084988697391486
total_displacement,Simulated,0.02399017395863868
total_displacement,Simulated,0.0693118457637753
total_displacement,Simulated,0.3091000758206616
total_displacement,Simulated,0.015733786144958996
total_displacement,Simulated,0.218542002612378
total_displacement,Simulated,0.20963940589070273
total_displacement,Simulated,0.04456808327625595
total_displacement,Simulated,0.23599378743327282
total_displacement,Simulated,0.02145896506556302
total_displacement,Simulated,0.39448784022246114
total_displacement,Simulated,0.20414229153617525
total_displacement,Simulated,0.06892782342996479
total_displacement,Simulated,0.07693980028725278
total_displacement,Simulated,0.16377790454747554
total_displacement,Simulated,0.2840695460050421
total_displacement,Simulated,0.28112765290731667
total_displacement,Simulated,0.002112237715298837
total_displacement,Simulated,0.11106756027614735
total_displacement,Simulated,0.017265955818410596
total_displacement,Simulated,0.36368906129343953
total_displacement,Simulated,0.1865607677352967
total_displacement,Simulated,0.21238960810171245
total_displacement,Simulated,0.13721439499585794
total_displacement,Simulated,0.10613161907623145
total_displacement,Simulated,0.10168596556891787
total_displacement,Simulated,0.10658543788730868
total_displacement,Simulated,0.09607012143346133
total_displacement,Simulated,0.11137003932561838
total_displacement,Simulated,0.21514123899495843
total_displacement,Simulated,0.020950875091232113
total_displacement,Simulated,0.13557904040294097
total_displacement,Simulated,0.25493511428501947
total_displacement,Simulated,0.09052550846221818
total_displacement,Simulated,0.21476082563321297
total_displacement,Simulated,0.5812071887785498
total_displacement,Simulated,0.10554535237159499
total_displacement,Simulated,0.22434062258422421
total_displacement,Simulated,0.2966795298675206
total_displacement,Simulated,0.16376501839535057
total_displacement,Simulated,0.1850214597797019
total_displacement,Simulated,0.4250510288771615
total_displacement,Simulated,0.058170336586647595
total_displacement,Simulated,0.08197702252843067
total_displacement,Simulated,0.12798537698282042
total_displacement,Simulated,0.07300834617591108
total_displacement,Simulated,0.18602681030279244
total_displacement,Simulated,0.045892456993843644
total_displacement,Simulated,0.0035775911178576297
total_displacement,Simulated,0.4250024831777191
total_displacement,Simulated,0.012130968974479184
total_displacement,Simulated,0.2250759111888167
total_displacement,Simulated,0.14392608002124288
total_displacement,Simulated,0.14404198036170004
total_displacement,Simulated,0.33522160564158604
total_displacement,Simulated,0.12198021757272168
total_displacement,Simulated,0.02216033532139028
total_displacement,Simulated,0.2291154667680924
total_displacement,Simulated,0.12257935401890951
total_displacement,Simulated,0.22031387015224313
total_displacement,Simulated,0.06189906799773389
total_displacement,Simulated,0.01111309165717204
total_displacement,Simulated,0.15996408490735797
total_displacement,Simulated,0.12214109396186103
total_displacement,Simulated,0.06713815380906743
total_displacement,Simulated,0.03421045294484465
total_displacement,Simulated,0.02299318085231352
total_displacement,Simulated,0.23381856376997448
total_displacement,Simulated,0.1315999312404427
total_displacement,Simulated,0.13763674471085324
total_displacement,Simulated,0.13669247232635445
total_displacement,Simulated,0.3849204430734931
total_displacement,Simulated,0.09191468316981642
total_displacement,Simulated,0.030120005554476446
total_displacement,Simulated,0.2611403675985748
total_displacement,Simulated,0.2372699630623306
total_displacement,Simulated,0.10511776240045982
total_displacement,Simulated,0.6478100179308295
total_displacement,Simulated,0.21081633368831282
total_displacement,Simulated,0.14744142413883812
total_displacement,Simulated,0.345626417863825
total_displacement,Simulated,0.1442288723959343
total_displacement,Simulated,0.12853994604294228
total_displacement,Simulated,0.20822382638293677
total_displacement,Simulated,0.0928456240829277
total_displacement,Simulated,0.20842648012992315
total_displacement,Simulated,0.21774261469116668
total_displacement,Simulated,0.07503475095808608
total_displacement,Simulated,0.013550938243602772
total_displacement,Simulated,0.13828081540283632
total_displacement,Simulated,0.04114846275918645
total_displacement,Simulated,0.2430052827287589
total_displacement,Simulated,0.11652557908539574
total_displacement,Simulated,0.1558999451699581
total_displacement,Simulated,0.2717790459563794
total_displacement,Simulated,0.023982679342386293
total_displacement,Simulated,0.004949503616891254
total_displacement,Simulated,0.02253489864003612
total_displacement,Simulated,0.33050300238859004
total_displacement,Simulated,0.08235049956989346
total_displacement,Simulated,0.15776399131178326
total_displacement,Simulated,0.1539141694338872
total_displacement,Simulated,0.1506054894835111
total_displacement,Simulated,0.3789159521632346
total_displacement,Simulated,0.1481489143812096
total_displacement,Simulated,0.12159632545403784
total_displacement,Simulated,0.16468582756497147
total_displacement,Simulated,0.30782551290624066
total_displacement,Simulated,0.020978641055540384
total_displacement,Simulated,0.04192874879480228
total_displacement,Simulated,0.039634631845304746
total_displacement,Simulated,0.4368244397495566
total_displacement,Simulated,0.012639640427278429
total_displacement,Simulated,0.08797029884454621
total_displacement,Simulated,0.1713744967903107
total_displacement,Simulated,0.2161577993700059
total_displacement,Simulated,0.09082489726404264
total_displacement,Simulated,0.16548090415329836
total_displacement,Simulated,0.15100561787282687
total_displacement,Simulated,0.1336189911842991
total_displacement,Simulated,0.19248717126505954
total_displacement,Simulated,0.2341429799150263
total_displacement,Simulated,0.046814753734481906
total_displacement,Simulated,0.04199021657056418
total_displacement,Simulated,0.05874176724170654
total_displacement,Simulated,0.03811494950716021
total_displacement,Simulated,0.10643863007406434
total_displacement,Simulated,0.15654241304343755
total_displacement,Simulated,0.2596485479089878
total_displacement,Simulated,0.0326926862855125
total_displacement,Simulated,0.01939588654713063
total_displacement,Simulated,0.16419960671890177
total_displacement,Simulated,0.0033730221801502314
total_displacement,Simulated,0.12406198798216694
total_displacement,Simulated,0.1975364332621338
total_displacement,Simulated,0.0818852037426752
total_displacement,Simulated,0.12829859147469386
total_displacement,Simulated,0.2525602806934597
total_displacement,Simulated,0.23134365820857983
total_displacement,Simulated,0.2599996507366136
total_displacement,Simulated,0.07856399408730502
total_displacement,Simulated,0.2773773255316488
total_displacement,Simulated,0.027223805706651436
total_displacement,Simulated,0.059181580543122836
total_displacement,Simulated,0.25032603655087243
total_displacement,Simulated,0.06652971548386195
total_displacement,Simulated,0.161350362252982
total_displacement,Simulated,0.10053910171853875
total_displacement,Simulated,0.15973382682027185
total_displacement,Simulated,0.00415693361685171
total_displacement,Simulated,0.1256406207965079
total_displacement,Simulated,0.1347948654949986
total_displacement,Simulated,0.08756022797497875
total_displacement,Simulated,0.16781576656578095
total_displacement,Simulated,0.028890859389104226
total_displacement,Simulated,0.41656845706193135
total_displacement,Simulated,0.08182528886928736
total_displacement,Simulated,0.023851215468367166
total_displacement,Simulated,0.6340912781580615
total_displacement,Simulated,0.10069934025248105
total_displacement,Simulated,0.03074811888660663
total_displacement,Simulated,0.29689730029230577
total_displacement,Simulated,0.025240954147404626
total_displacement,Simulated,0.32448742983654255
total_displacement,Simulated,0.12046768006633035
total_displacement,Simulated,0.07194848591532121
total_displacement,Simulated,0.1400099349783949
total_displacement,Simulated,0.3086364262003286
total_displacement,Simulated,0.041139270319161085
total_displacement,Simulated,0.2511456505872079
total_displacement,Simulated,0.2806205781880015
total_displacement,Simulated,0.05446196836209738
total_displacement,Simulated,0.08057876454955037
total_displacement,Simulated,0.0399444000323555
total_displacement,Simulated,0.23773098146602287
total_displacement,Simulated,0.14683922609634228
total_displacement,Simulated,0.1812168458681559
total_displacement,Simulated,0.18924490678717154
total_displacement,Simulated,0.22498219827516008
total_displacement,Simulated,0.09252882383581051
total_displacement,Simulated,0.018403893116386058
total_displacement,Simulated,0.30627487116361
total_displacement,Simulated,0.13316219066676013
total_displacement,Simulated,0.22622390968130934
total_displacement,Simulated,0.03415599489769857
total_displacement,Simulated,0.04619774911713992
total_displacement,Simulated,0.2984275724140626
total_displacement,Simulated,0.14738420529807705
total_displacement,Simulated,0.13611828282023938
total_displacement,Simulated,0.027588092793205798
total_displacement,Simulated,0.0910949559656691
total_displacement,Simulated,0.08566083489733783
total_displacement,Simulated,0.0916613105086875
total_displacement,Simulated,0.2407993337571213
total_displacement,Simulated,0.3016882439120986
total_displacement,Simulated,0.05302139160997159
total_displacement,Simulated,0.2346213839149902
total_displacement,Simulated,0.21727663198828875
total_displacement,Simulated,0.01900707654337694
total_displacement,Simulated,0.01307760793523189
total_displacement,Simulated,0.09898825760299462
total_displacement,Simulated,0.026931975419931246
total_displacement,Simulated,0.11924073996140594
total_displacement,Simulated,0.00660044104497004
total_displacement,Simulated,0.37585440301263223
total_displacement,Simulated,0.006692587222015878
total_displacement,Simulated,0.5663709620748238
total_displacement,Simulated,0.08358419009325566
total_displacement,Simulated,0.18314271245240002
total_displacement,Simulated,0.24520678857039546
total_displacement,Simulated,0.37022570406078514
total_displacement,Simulated,0.28775774177140445
total_displacement,Simulated,0.2772506801677732
total_displacement,Simulated,0.12258095587555262
total_displacement,Simulated,0.14350874488122167
total_displacement,Simulated,0.01112013335930151
total_displacement,Simulated,0.18642776913236225
total_displacement,Simulated,0.052382375572468706
total_displacement,Simulated,0.0665039266536146
total_displacement,Simulated,0.06444822541242012
total_displacement,Simulated,0.11482656816586308
total_displacement,Simulated,0.028108220530675243
total_displacement,Simulated,0.07339060942579158
total_displacement,Simulated,0.09919239584889553
total_displacement,Simulated,0.007051708695920422
total_displacement,Simulated,0.008184867122292562
total_displacement,Simulated,0.10367329830138737
total_displacement,Simulated,0.04238888630711146
total_displacement,Simulated,0.19215152017402448
total_displacement,Simulated,0.04337602671100055
total_displacement,Simulated,0.1903132126185704
total_displacement,Simulated,0.191834972810184
total_displacement,Simulated,0.12515221308414345
total_displacement,Simulated,0.06946055170069737
total_displacement,Simulated,0.05709743264850883
total_displacement,Simulated,0.11348667574091122
total_displacement,Simulated,0.24727715222251334
total_displacement,Simulated,0.003052694705995035
total_displacement,Simulated,0.34705011244459866
total_displacement,Simulated,0.4602531933868259
total_displacement,Simulated,0.012228751642559404
total_displacement,Simulated,0.09693962282746038
total_displacement,Simulated,0.18151077849171843
total_displacement,Simulated,0.19684450361340566
total_displacement,Simulated,0.010550296999566604
total_displacement,Simulated,0.18796540512457233
total_displacement,Simulated,0.18663230178816337
total_displacement,Simulated,0.07256213564130068
total_displacement,Simulated,0.14635803070692915
total_displacement,Simulated,0.3737474699877522
total_displacement,Simulated,0.11090309090766819
total_displacement,Simulated,0.4700331299420155
total_displacement,Simulated,0.011564412572626626
total_displacement,Simulated,0.04085719548547962
total_displacement,Simulated,0.08447502381806488
total_displacement,Simulated,0.015460001611138975
total_displacement,Simulated,0.08826390847605525
total_displacement,Simulated,0.1667537672882492
total_displacement,Simulated,0.029310307168909405
total_displacement,Simulated,0.15870150273589373
total_displacement,Simulated,0.012798286353619626
total_displacement,Simulated,0.04098751598205473
total_displacement,Simulated,0.042505599355114554
total_displacement,Simulated,0.3185630546847103
total_displacement,Simulated,0.14705688957961915
total_displacement,Simulated,0.05090110476100354
total_displacement,Simulated,0.08889049354346801
total_displacement,Simulated,0.041278710057959314
total_displacement,Simulated,0.24348631350840902
total_displacement,Simulated,0.001142895750778028
total_displacement,Simulated,0.27115647072895077
total_displacement,Simulated,0.05672351771404045
total_displacement,Simulated,0.054293059431206436
total_displacement,Simulated,0.09453582627818467
total_displacement,Simulated,0.4538480409656681
total_displacement,Simulated,0.302891053445837
total_displacement,Simulated,0.16608254943990203
total_displacement,Simulated,0.07529104904742394
total_displacement,Simulated,0.19924898973800936
total_displacement,Simulated,0.18215482007521278
total_displacement,Simulated,0.11755554966592352
total_displacement,Simulated,0.120463666277561
total_displacement,Simulated,0.15694724799057738
total_displacement,Simulated,0.15075371240184957
total_displacement,Simulated,0.3056901028275601
total_displacement,Simulated,0.16619042196346556
total_displacement,Simulated,0.11999668706133362
total_displacement,Simulated,0.1286430528310654
total_displacement,Simulated,0.36001719764205004
total_displacement,Simulated,0.1950559750759713
total_displacement,Simulated,0.0015567381998789487
total_displacement,Simulated,0.010401305934691685
total_displacement,Simulated,0.07202860418872213
total_displacement,Simulated,0.008680374503818589
total_displacement,Simulated,0.04102207293299439
total_displacement,Simulated,0.0696425974588415
total_displacement,Simulated,0.08088827378284591
total_displacement,Simulated,0.11340668736307583
total_displacement,Simulated,0.07913914900683663
total_displacement,Simulated,0.415223608451578
total_displacement,Simulated,0.17367803914664234
total_displacement,Simulated,0.4151957594793636
total_displacement,Simulated,0.007668727311979429
total_displacement,Simulated,0.32554900603490683
total_displacement,Simulated,0.12485201370926252
total_displacement,Simulated,0.2560001344928441
total_displacement,Simulated,0.11968340666278193
total_displacement,Simulated,0.23892061341378124
total_displacement,Simulated,0.24319113276216076
total_displacement,Simulated,0.04598352080119735
total_displacement,Simulated,0.16744955153913127
total_displacement,Simulated,0.04955971966435885
total_displacement,Simulated,0.019304451782016854
total_displacement,Simulated,0.017981262905731522
total_displacement,Simulated,0.11438825207193529
total_displacement,Simulated,0.03763318088324026
total_displacement,Simulated,0.16709775228485552
total_displacement,Simulated,0.3777132607494391
total_displacement,Simulated,0.02780898033033853
total_displacement,Simulated,0.09026042016261776
total_displacement,Simulated,0.20894965602789772
total_displacement,Simulated,0.06440582873917133
total_displacement,Simulated,0.24107938720417882
total_displacement,Simulated,0.35503070913599827
total_displacement,Simulated,0.13744555189255675
total_displacement,Simulated,0.07363420620585501
total_displacement,Simulated,0.3023094959215238
total_displacement,Simulated,0.015206267792473761
total_displacement,Simulated,0.1683993950084925
total_displacement,Simulated,0.19073968367268607
total_displacement,Simulated,0.08415489495578946
total_displacement,Simulated,0.1506339813037747
total_displacement,Simulated,0.11289044619874156
total_displacement,Simulated,0.007164558175212541
total_displacement,Simulated,0.04415526990972329
total_displacement,Simulated,0.2070704600606628
total_displacement,Simulated,0.001457071088456205
total_displacement,Simulated,0.2998909923518474
total_displacement,Simulated,0.014098159998010229
total_displacement,Simulated,0.1345669472182667
total_displacement,Simulated,0.14841872399010747
total_displacement,Simulated,0.23862485183477888
total_displacement,Simulated,0.12490122663865719
total_displacement,Simulated,0.18984971087324287
total_displacement,Simulated,0.19174406977896397
total_displacement,Simulated,0.02862775097270861
total_displacement,Simulated,0.14085279535396358
total_displacement,Simulated,0.1283028879585889
total_displacement,Simulated,0.05134202539980962
total_displacement,Simulated,0.019110835560537547
total_displacement,Simulated,0.45138453882480245
total_displacement,Simulated,0.16525380189857125
total_displacement,Simulated,0.02873965815548303
total_displacement,Simulated,0.22355739513729397
total_displacement,Simulated,0.0007097089298187705
total_displacement,Simulated,0.17036983561345406
total_displacement,Simulated,0.0709111084539899
total_displacement,Simulated,0.05593090417259754
total_displacement,Simulated,0.02985971214038992
total_displacement,Simulated,0.3138504847763026
total_displacement,Simulated,0.16871177498387874
total_displacement,Simulated,0.028683893635932184
total_displacement,Simulated,0.17321543758366373
total_displacement,Simulated,0.1288693349284846
total_displacement,Simulated,0.1474333114187359
total_displacement,Simulated,0.08724930493732191
total_displacement,Simulated,0.0709292518449833
total_displacement,Simulated,0.08582074890985585
total_displacement,Simulated,0.02080135624292906
total_displacement,Simulated,0.22093798103966178
total_displacement,Simulated,0.10903647162619837
total_displacement,Simulated,0.011207179055557681
total_displacement,Simulated,0.2321421503904671
total_displacement,Simulated,0.12459391644811574
total_displacement,Simulated,0.29617783724154256
total_displacement,Simulated,0.047988212061464246
total_displacement,Simulated,0.3256704462151914
total_displacement,Simulated,0.34946333783403677
total_displacement,Simulated,0.1254901836888155
total_displacement,Simulated,0.06223768463749437
total_displacement,Simulated,0.05578899329172071
total_displacement,Simulated,0.12881557721494807
total_displacement,Simulated,0.09747814241377603
total_displacement,Simulated,0.008865461621213433
total_displacement,Simulated,0.33001160238881744
total_displacement,Simulated,0.19153524195496557
total_displacement,Observed,0.4572573087091279
max_interval_displacement,Simulated,0.08973419772402264
max_interval_displacement,Simulated,0.059454620712589
max_interval_displacement,Simulated,0.08854829029895067
max_interval_displacement,Simulated,0.09125794953355466
max_interval_displacement,Simulated,0.24279916223424622
max_interval_displacement,Simulated,0.03731137331680817
max_interval_displacement,Simulated,0.06487847392217155
max_interval_displacement,Simulated,0.1570194967165293
max_interval_displacement,Simulated,0.038758205731416806
max_interval_displacement,Simulated,0.27078199941073666
max_interval_displacement,Simulated,0.06705024506690764
max_interval_displacement,Simulated,0.34694140679028357
max_interval_displacement,Simulated,0.16970655315399932
max_interval_displacement,Simulated,0.11801318047036932
max_interval_displacement,Simulated,0.18210281635640846
max_interval_displacement,Simulated,0.06603861010992738
max_interval_displacement,Simulated,0.15122007250904793
max_interval_displacement,Simulated,0.1694668812256835
max_interval_displacement,Simulated,0.21556863749873845
max_interval_displacement,Simulated,0.04271656531283687
max_interval_displacement,Simulated,0.13795520970628558
max_interval_displacement,Simulated,0.04214256401027097
max_interval_displacement,Simulated,0.1339324287403547
max_interval_displacement,Simulated,0.07695078745794548
max_interval_displacement,Simulated,0.1393499275543515
max_interval_displacement,Simulated,0.1546274541889913
max_interval_displacement,Simulated,0.09484878486772635
max_interval_displacement,Simulated,0.22970804451744814
max_interval_displacement,Simulated,0.1403849817865837
max_interval_displacement,Simulated,0.05908933096768204
max_interval_displacement,Simulated,0.04655262551417176
max_interval_displacement,Simulated,0.08765002138366992
max_interval_displacement,Simulated,0.10337031533641589
max_interval_displacement,Simulated,0.04393841864428852
max_interval_displacement,Simulated,0.05447817278214088
max_interval_displacement,Simulated,0.40059553751974775
max_interval_displacement,Simulated,0.006496959764661317
max_interval_displacement,Simulated,0.06642934748859394
max_interval_displacement,Simulated,0.33256838302317954
max_interval_displacement,Simulated,0.14018834832734567
max_interval_displacement,Simulated,0.0493275910691376
max_interval_displacement,Simulated,0.3378773586966817
max_interval_displacement,Simulated,0.053232202396131516
max_interval_displacement,Simulated,0.16590536560997968
max_interval_displacement,Simulated,0.1559901353430224
max_interval_displacement,Simulated,0.10688842673967817
max_interval_displacement,Simulated,0.13086418142790104
max_interval_displacement,Simulated,0.07197282589208465
max_interval_displacement,Simulated,0.10801915867080342
max_interval_displacement,Simulated,0.1805948457223068
max_interval_displacement,Simulated,0.18974156083196222
max_interval_displacement,Simulated,0.11293804261504684
max_interval_displacement,Simulated,0.3327303237574991
max_interval_displacement,Simulated,0.13223853449734208
max_interval_displacement,Simulated,0.04379851749795874
max_interval_displacement,Simulated,0.23128383354916554
max_interval_displacement,Simulated,0.4529083090795055
max_interval_displacement,Simulated,0.20884113007042393
max_interval_displacement,Simulated,0.01188705741109658
max_interval_displacement,Simulated,0.07066934047558371
max_interval_displacement,Simulated,0.11354214696709447
max_interval_displacement,Simulated,0.14400576737292392
max_interval_displacement,Simulated,0.5656644069166509
max_interval_displacement,Simulated,0.16524219227917022
max_interval_displacement,Simulated,0.00036653655375763587
max_interval_displacement,Simulated,0.08822258961557888
max_interval_displacement,Simulated,0.1533355830701057
max_interval_displacement,Simulated,0.07795448455115278
max_interval_displacement,Simulated,0.25574433328789575
max_interval_displacement,Simulated,0.29352792458268473
max_interval_displacement,Simulated,0.8284546670495699
max_interval_displacement,Simulated,0.017487582592475903
max_interval_displacement,Simulated,0.0054647828118156196
max_interval_displacement,Simulated,0.6360080312571416
max_interval_displacement,Simulated,0.004725539403260426
max_interval_displacement,Simulated,0.16248087666678232
max_interval_displacement,Simulated,0.07791751017704228
max_interval_displacement,Simulated,0.5350129627494802
max_interval_displacement,Simulated,0.015259279189969492
max_interval_displacement,Simulated,0.24197477197837391
max_interval_displacement,Simulated,0.005775949561770466
max_interval_displacement,Simulated,0.18406522621434251
max_interval_displacement,Simulated,0.25070276294560595
max_interval_displacement,Simulated,0.169803218810168
max_interval_displacement,Simulated,0.2291686161089223
max_interval_displacement,Simulated,0.11856605446524923
max_interval_displacement,Simulated,0.37968173698515645
max_interval_displacement,Simulated,0.13800565447444954
max_interval_displacement,Simulated,0.12425746856921292
max_interval_displacement,Simulated,0.21255771085803477
max_interval_displacement,Simulated,0.15282524174657888
max_interval_displacement,Simulated,0.1311610769848053
max_interval_displacement,Simulated,0.3336872407541922
max_interval_displacement,Simulated,0.052267915317894986
max_interval_displacement,Simulated,0.13884583612011683
max_interval_displacement,Simulated,0.19761259592959263
max_interval_displacement,Simulated,0.1816631662146746
max_interval_displacement,Simulated,0.2323310167810979
max_interval_displacement,Simulated,0.5180255351736689
max_interval_displacement,Simulated,0.15471601802047522
max_interval_displacement,Simulated,0.10909615966439543
max_interval_displacement,Simulated,0.05481707022120097
max_interval_displacement,Simulated,0.21480618228153553
max_interval_displacement,Simulated,0.12952923760291576
max_interval_displacement,Simulated,0.0767508440364314
max_interval_displacement,Simulated,0.022080351335154673
max_interval_displacement,Simulated,0.3354604838362504
max_interval_displacement,Simulated,0.24826321964344072
max_interval_displacement,Simulated,0.034333301460655274
max_interval_displacement,Simulated,0.011156108070791572
max_interval_displacement,Simulated,0.025338887947813415
max_interval_displacement,Simulated,0.3690321556979603
max_interval_displacement,Simulated,0.12046234684452853
max_interval_displacement,Simulated,0.46322438171331537
max_interval_displacement,Simulated,0.05084988697391486
max_interval_displacement,Simulated,0.02399017395863868
max_interval_displacement,Simulated,0.0693118457637753
max_interval_displacement,Simulated,0.3091000758206616
max_interval_displacement,Simulated,0.015733786144958996
max_interval_displacement,Simulated,0.218542002612378
max_interval_displacement,Simulated,0.08431864276641766
max_interval_displacement,Simulated,0.04456808327625595
max_interval_displacement,Simulated,0.23599378743327282
max_interval_displacement,Simulated,0.02145896506556302
max_interval_displacement,Simulated,0.39448784022246114
max_interval_displacement,Simulated,0.20414229153617525
max_interval_displacement,Simulated,0.06892782342996479
max_interval_displacement,Simulated,0.07693980028725278
max_interval_displacement,Simulated,0.16377790454747554
max_interval_displacement,Simulated,0.2840695460050421
max_interval_displacement,Simulated,0.28112765290731667
max_interval_displacement,Simulated,0.002112237715298837
max_interval_displacement,Simulated,0.11106756027614735
max_interval_displacement,Simulated,0.017265955818410596
max_interval_displacement,Simulated,0.36368906129343953
max_interval_displacement,Simulated,0.1865607677352967
max_interval_displacement,Simulated,0.21238960810171245
max_interval_displacement,Simulated,0.13721439499585794
max_interval_displacement,Simulated,0.10613161907623145
max_interval_displacement,Simulated,0.10168596556891787
max_interval_displacement,Simulated,0.10658543788730868
max_interval_displacement,Simulated,0.09607012143346133
max_interval_displacement,Simulated,0.11137003932561838
max_interval_displacement,Simulated,0.21514123899495843
max_interval_displacement,Simulated,0.020950875091232113
max_interval_displacement,Simulated,0.13557904040294097
max_interval_displacement,Simulated,0.25493511428501947
max_interval_displacement,Simulated,0.09052550846221818
max_interval_displacement,Simulated,0.21476082563321297
max_interval_displacement,Simulated,0.5812071887785498
max_interval_displacement,Simulated,0.10554535237159499
max_interval_displacement,Simulated,0.22434062258422421
max_interval_displacement,Simulated,0.2966795298675206
max_interval_displacement,Simulated,0.16376501839535057
max_interval_displacement,Simulated,0.1850214597797019
max_interval_displacement,Simulated,0.4250510288771615
max_interval_displacement,Simulated,0.058170336586647595
max_interval_displacement,Simulated,0.08197702252843067
max_interval_displacement,Simulated,0.12798537698282042
max_interval_displacement,Simulated,0.07300834617591108
max_interval_displacement,Simulated,0.18602681030279244
max_interval_displacement,Simulated,0.045892456993843644
max_interval_displacement,Simulated,0.0035775911178576297
max_interval_displacement,Simulated,0.4250024831777191
max_interval_displacement,Simulated,0.012130968974479184
max_interval_displacement,Simulated,0.2250759111888167
max_interval_displacement,Simulated,0.14392608002124288
max_interval_displacement,Simulated,0.14404198036170004
max_interval_displacement,Simulated,0.33522160564158604
max_interval_displacement,Simulated,0.12198021757272168
max_interval_displacement,Simulated,0.02216033532139028
max_interval_displacement,Simulated,0.2291154667680924
max_interval_displacement,Simulated,0.12257935401890951
max_interval_displacement,Simulated,0.22031387015224313
max_interval_displacement,Simulated,0.3080336387152933
max_interval_displacement,Simulated,0.01111309165717204
max_interval_displacement,Simulated,0.15996408490735797
max_interval_displacement,Simulated,0.12214109396186103
max_interval_displacement,Simulated,0.06713815380906743
max_interval_displacement,Simulated,0.03421045294484465
max_interval_displacement,Simulated,0.02299318085231352
max_interval_displacement,Simulated,0.23381856376997448
max_interval_displacement,Simulated,0.1315999312404427
max_interval_displacement,Simulated,0.13763674471085324
max_interval_displacement,Simulated,0.13669247232635445
max_interval_displacement,Simulated,0.3849204430734931
max_interval_displacement,Simulated,0.09191468316981642
max_interval_displacement,Simulated,0.030120005554476446
max_interval_displacement,Simulated,0.2611403675985748
max_interval_displacement,Simulated,0.2372699630623306
max_interval_displacement,Simulated,0.10511776240045982
max_interval_displacement,Simulated,0.6478100179308295
max_interval_displacement,Simulated,0.21081633368831282
max_interval_displacement,Simulated,0.14744142413883812
max_interval_displacement,Simulated,0.345626417863825
max_interval_displacement,Simulated,0.07930486715988763
max_interval_displacement,Simulated,0.12853994604294228
max_interval_displacement,Simulated,0.20822382638293677
max_interval_displacement,Simulated,0.0928456240829277
max_interval_displacement,Simulated,0.20842648012992315
max_interval_displacement,Simulated,0.21774261469116668
max_interval_displacement,Simulated,0.07503475095808608
max_interval_displacement,Simulated,0.013550938243602772
max_interval_displacement,Simulated,0.13828081540283632
max_interval_displacement,Simulated,0.04114846275918645
max_interval_displacement,Simulated,0.2430052827287589
max_interval_displacement,Simulated,0.11652557908539574
max_interval_displacement,Simulated,0.1558999451699581
max_interval_displacement,Simulated,0.2717790459563794
max_interval_displacement,Simulated,0.023982679342386293
max_interval_displacement,Simulated,0.004949503616891254
max_interval_displacement,Simulated,0.02253489864003612
max_interval_displacement,Simulated,0.33050300238859004
max_interval_displacement,Simulated,0.08235049956989346
